"id","nombre","barrio","latitud","longitud","tipo_propiedad","capacidad","banos","bano_compartido","dormitorios","camas","precio","noches_minimas","noches_maximas","disponible","disponibilidad_30","disponibilidad_60","disponibilidad_90","disponibilidad_365","n_reviews","n_reviews_u30d","puntuacion_reviews_general","puntuacion_reviews_precision","puntuacion_reviews_limpieza","puntuacion_reviews_checkin","puntuacion_reviews_comunicacion","puntuacion_reviews_localizacion","puntuacion_reviews_valor"
36372076,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Eixample",41,2,"Private room",1,1,TRUE,2,1,45,32,60,FALSE,0,0,0,0,0,0,4,4,4,4,4,4,4
36056516,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",1,1,TRUE,2,1,20,31,1125,TRUE,0,0,0,32,1,0,5,5,5,5,5,5,5
36060049,"Rental unit in Barcelona · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,2,250,1,1125,TRUE,5,35,65,340,1,0,4,5,3,5,5,5,4
35682592,"Rental unit in Barcelona · ★4.70 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",3,1,TRUE,2,1,50,2,1125,FALSE,0,0,0,0,21,0,4,4,5,4,4,4,4
35706869,"Rental unit in Barcelona · ★4.91 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",2,1,TRUE,2,1,100,32,1125,TRUE,5,35,65,65,33,0,4,4,4,4,4,4,4
35727802,"Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Eixample",41,2,"Private room",1,1,TRUE,2,1,100,31,1125,TRUE,30,60,90,180,25,0,5,4,4,5,5,4,4
36374867,"Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",1,1,TRUE,2,1,22,2,1125,TRUE,0,0,0,0,21,0,5,5,4,4,4,5,4
35729033,"Rental unit in Barcelona · ★4.43 · 3 bedrooms · 3 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",4,2,FALSE,3,3,139,31,730,TRUE,0,15,41,41,7,0,4,4,4,4,4,4,4
36062389,"Condo in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",2,1,TRUE,2,1,58,31,122,TRUE,0,0,0,0,1,0,5,5,5,5,5,5,5
36378402,"Rental unit in Barcelona · ★3.90 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,2,32,31,1125,TRUE,0,0,0,4,10,0,3,4,3,5,4,4,3
36065651,"Rental unit in Barcelona · ★4.75 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,1,2,104,31,340,TRUE,5,35,65,155,4,0,4,5,4,5,4,4,4
35729466,"Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 0 baths","Ciutat Vella",41,2,"Entire home/apt",2,0,FALSE,1,1,80,2,7,TRUE,22,52,82,82,3,2,4,5,4,4,5,4,4
36399742,"Rental unit in Barcelona · ★4.60 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",2,1,FALSE,1,1,50,32,1125,TRUE,18,48,78,353,6,1,4,4,4,4,4,4,4
35730224,"Rental unit in Barcelona · ★4.60 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",2,1,TRUE,2,1,50,15,23,FALSE,0,0,0,0,15,0,4,4,4,4,4,4,4
35731550,"Rental unit in Barcelona · ★5.0 · 3 bedrooms · 5 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",5,2,FALSE,3,5,256,31,1125,TRUE,0,0,0,0,4,1,5,5,5,5,5,5,4
36066234,"Rental unit in Barcelona · ★4.65 · 1 bedroom · 1 bed · 1.5 shared baths","Sarrià-Sant Gervasi",41,2,"Private room",1,1,TRUE,2,1,25,1,9,FALSE,0,0,0,0,17,0,4,4,4,4,4,4,4
36413831,"Rental unit in Barcelona · 3 bedrooms · 5 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",5,2,FALSE,3,5,250,2,1125,TRUE,30,60,90,365,2,0,5,5,5,5,5,5,4
36085506,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,45,32,1125,TRUE,0,0,23,298,1,0,4,4,3,5,4,3,3
36090145,"Rental unit in Barcelona · ★4.73 · 3 bedrooms · 6 beds · 2 baths","Eixample",41,2,"Entire home/apt",8,2,FALSE,3,6,189,1,1125,TRUE,18,48,78,105,162,5,4,4,4,4,4,4,4
36092614,"Condo in Barcelona · ★4.60 · 2 bedrooms · 1 bed · 1 bath","Gràcia",41,2,"Entire home/apt",3,1,FALSE,2,1,167,3,180,TRUE,7,22,52,232,48,0,4,4,4,4,4,4,4
35739931,"Rental unit in Barcelona · 1 bedroom · 1 bed · 2 shared baths","Eixample",41,2,"Private room",2,2,TRUE,2,1,35,2,1125,FALSE,0,0,0,0,1,0,4,4,4,4,4,4,4
36416430,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Sant Andreu",41,2,"Private room",1,1,TRUE,2,1,25,1,1125,TRUE,0,0,0,0,1,0,5,5,5,5,5,5,5
35761584,"Rental unit in Barcelona · ★4.88 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",2,1,TRUE,2,1,50,1,100,TRUE,0,0,0,0,17,0,4,4,4,5,5,4,4
35764432,"Rental unit in Barcelona · 3 bedrooms · 3 beds · 1 bath","Eixample",41,2,"Entire home/apt",3,1,FALSE,3,3,130,30,30,FALSE,0,0,0,0,0,0,4,4,4,4,4,4,4
36092765,"Rental unit in Barcelona · ★3.67 · 1 bedroom · 1 bed · 1.5 shared baths","Ciutat Vella",41,2,"Private room",1,1,TRUE,2,1,150,32,100,TRUE,29,59,89,179,6,0,3,4,4,4,4,4,4
36100242,"Rental unit in Barcelona · ★4.90 · 3 bedrooms · 1 bed · 1.5 baths","Les Corts",41,2,"Private room",1,1,FALSE,2,1,68,32,1125,TRUE,30,60,90,90,10,0,4,4,5,5,5,4,4
36421175,"Rental unit in Barcelona · ★4.83 · 4 bedrooms · 6 beds · 2 baths","Eixample",41,2,"Entire home/apt",10,2,FALSE,4,6,239,3,90,TRUE,8,13,26,279,59,2,4,4,4,4,4,4,4
36435636,"Rental unit in Barcelona · ★4.67 · 2 bedrooms · 2 beds · 1 bath","Gràcia",41,2,"Entire home/apt",3,1,FALSE,2,2,80,32,1125,TRUE,0,0,0,0,3,0,4,4,4,5,5,4,4
36102121,"Serviced apartment in Barcelona · 2 bedrooms · 4 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",4,2,FALSE,2,4,121,32,365,TRUE,4,28,28,28,0,0,4,4,4,4,4,4,4
36444301,"Rental unit in Barcelona · 1 bedroom · 2 beds · 1 shared bath","Sant Andreu",41,2,"Private room",2,1,TRUE,2,2,30,1,1125,TRUE,0,0,0,0,2,0,4,5,5,5,4,4,4
36102374,"Rental unit in Barcelona · 1 bedroom · 3 beds · 1 bath","Les Corts",41,2,"Entire home/apt",4,1,FALSE,1,3,86,31,1125,TRUE,0,0,4,279,0,0,4,4,4,4,4,4,4
35775878,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 baths","Ciutat Vella",41,2,"Private room",2,1,FALSE,2,1,60,31,1125,FALSE,0,0,0,0,0,0,4,4,4,4,4,4,4
36446445,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Sants-Montjuïc",41,2,"Private room",1,1,TRUE,2,1,33,32,1125,TRUE,0,6,36,311,2,0,4,4,5,4,4,3,4
35782737,"Rental unit in Barcelona · 3 bedrooms · 5 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",5,2,FALSE,3,5,83,32,360,TRUE,2,2,31,306,1,0,5,5,5,5,5,5,5
36106808,"Rental unit in Barcelona · ★4.84 · 1 bedroom · 1 bed · 1 private bath","Eixample",41,2,"Private room",2,1,FALSE,2,1,50,4,1125,TRUE,0,0,0,0,25,0,4,4,4,4,4,5,4
36461254,"Rental unit in Barcelona · ★3.33 · 1 bedroom · 1 bed · 1 shared bath","Eixample",41,2,"Private room",1,1,TRUE,2,1,38,30,1125,TRUE,1,3,3,83,3,0,3,4,3,4,4,5,3
36488155,"Boutique hotel in Barcelona · ★4.83 · 1 bedroom · 1 bed · 1 private bath","Ciutat Vella",41,2,"Private room",2,1,FALSE,1,1,228,1,1125,TRUE,11,34,61,179,368,3,4,4,4,4,4,4,4
36124019,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",1,4,TRUE,2,1,22,32,180,TRUE,0,0,0,256,0,0,4,4,4,4,4,4,4
35784158,"Rental unit in Barcelona · 3 bedrooms · 5 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",5,2,FALSE,3,5,83,32,360,TRUE,8,8,37,312,1,0,5,5,5,5,5,5,5
36488571,"Boutique hotel in Barcelona · ★4.88 · 1 bedroom · 2 beds · 1 private bath","Ciutat Vella",41,2,"Hotel room",3,1,FALSE,1,2,237,1,1125,TRUE,6,14,39,157,34,0,4,4,4,5,4,5,4
36488692,"Boutique hotel in Barcelona · ★4.74 · 1 bedroom · 1 bed · 1 private bath","Ciutat Vella",41,2,"Hotel room",3,1,FALSE,1,1,200,1,1125,TRUE,7,18,48,163,19,1,4,4,4,4,4,4,4
35787391,"Rental unit in Barcelona · ★4.80 · 2 bedrooms · 3 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",3,2,FALSE,2,3,97,32,360,TRUE,0,9,39,304,5,0,4,4,4,4,4,5,4
36125340,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",2,4,TRUE,2,1,32,32,180,TRUE,0,5,35,310,0,0,4,4,4,4,4,4,4
36488815,"Boutique hotel in Barcelona · 1 bedroom · 1 bed · 1 private bath","Ciutat Vella",41,2,"Hotel room",3,1,FALSE,1,1,223,1,1125,TRUE,4,17,42,157,1,0,5,5,5,5,5,5,5
36488917,"Serviced apartment in Barcelona · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",3,1,FALSE,1,1,231,1,1125,TRUE,8,25,54,172,1,0,5,5,5,5,5,5,4
36125691,"Condo in Barcelona · ★4.60 · 2 bedrooms · 3 beds · 1 bath","Les Corts",41,2,"Entire home/apt",4,1,FALSE,2,3,186,2,1125,TRUE,25,25,25,292,5,0,4,4,5,4,4,4,4
35788054,"Rental unit in Barcelona · 2 bedrooms · 3 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",3,1,FALSE,2,3,79,32,360,TRUE,0,0,5,280,1,0,5,5,5,5,5,5,5
35792992,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Horta-Guinardó",41,2,"Private room",1,1,TRUE,2,1,18,30,90,FALSE,0,0,0,0,1,0,1,1,1,5,3,5,1
36489084,"Boutique hotel in Barcelona · ★4.75 · 1 bedroom · 3 beds","Ciutat Vella",41,2,"Hotel room",2,1,FALSE,1,3,253,1,1125,TRUE,6,23,52,170,4,0,4,4,4,5,5,5,5
35796479,"Rental unit in Barcelona · ★3.33 · 1 bedroom · 1 bed · 1 shared bath","Horta-Guinardó",41,2,"Private room",1,1,TRUE,2,1,45,1,4,TRUE,0,0,0,0,4,0,3,5,4,4,4,3,4
36126058,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",2,4,TRUE,2,1,32,32,180,TRUE,0,0,0,0,0,0,4,4,4,4,4,4,4
36126357,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",1,4,TRUE,2,1,32,32,180,TRUE,0,0,6,281,0,0,4,4,4,4,4,4,4
36489150,"Serviced apartment in Barcelona · ★4.92 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",5,1,FALSE,1,1,258,1,1125,TRUE,6,23,52,208,13,1,4,4,5,5,4,4,4
36499025,"Bed and breakfast in Barcelona · ★5.0 · 1 bedroom · 2 beds · 1.5 baths","Sants-Montjuïc",41,2,"Private room",1,1,FALSE,2,2,39,3,1125,TRUE,0,0,0,0,12,0,5,4,5,5,5,4,4
36128359,"Rental unit in Barcelona · ★4.57 · 1 bedroom · 1 bed · 1 shared bath","Sants-Montjuïc",41,2,"Private room",2,1,TRUE,2,1,37,31,60,TRUE,2,32,62,337,50,0,4,4,4,4,4,4,4
36128368,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",1,4,TRUE,2,1,22,32,180,TRUE,0,0,0,5,0,0,4,4,4,4,4,4,4
36128647,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",1,4,TRUE,2,1,22,32,180,TRUE,0,0,0,190,0,0,4,4,4,4,4,4,4
35798080,"Rental unit in Barcelona · 1 bedroom · 1 bed · 2 baths","Eixample",41,2,"Private room",1,2,FALSE,2,1,75,31,365,TRUE,27,57,87,362,0,0,4,4,4,4,4,4,4
35832249,"Rental unit in Barcelona · ★4.84 · 1 bedroom · 2 beds · 1 bath","Horta-Guinardó",41,2,"Entire home/apt",3,1,FALSE,1,2,167,2,60,TRUE,13,20,45,225,82,2,4,4,4,4,4,4,4
36501458,"Rental unit in Barcelona · ★4.98 · 3 bedrooms · 6 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",8,2,FALSE,3,6,379,3,1125,TRUE,2,8,34,70,116,3,4,4,4,4,5,4,4
35833107,"Boutique hotel in Barcelona · 1 bedroom · 1 bed · 1 private bath","Ciutat Vella",41,2,"Private room",1,1,FALSE,1,1,266,1,45,TRUE,0,0,0,2,0,0,4,4,4,4,4,4,4
35833378,"Boutique hotel in Barcelona · 1 bedroom · 1 bed · 1 private bath","Ciutat Vella",41,2,"Private room",2,1,FALSE,1,1,296,1,1125,TRUE,0,0,0,2,1,0,5,5,5,5,5,5,5
36128825,"Rental unit in Barcelona · 1 bedroom · 1 bed · 3.5 shared baths","Gràcia",41,2,"Private room",2,3,TRUE,2,1,35,32,180,TRUE,0,6,36,311,0,0,4,4,4,4,4,4,4
36129095,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",2,4,TRUE,2,1,35,32,180,TRUE,29,59,89,364,0,0,4,4,4,4,4,4,4
36503003,"Rental unit in Barcelona · ★4.71 · 2 bedrooms · 3 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,2,3,53,31,1125,TRUE,5,35,65,180,7,0,4,4,4,5,5,4,4
36129345,"Rental unit in Barcelona · 1 bedroom · 1 bed · 4 shared baths","Gràcia",41,2,"Private room",1,4,TRUE,2,1,29,32,180,TRUE,0,5,35,310,0,0,4,4,4,4,4,4,4
36131846,"Rental unit in Barcelona · 2 bedrooms · 1 bed · 1 bath","Sant Andreu",41,2,"Entire home/apt",2,1,FALSE,2,1,46,32,1125,TRUE,0,0,0,242,0,0,4,4,4,4,4,4,4
36563289,"Boutique hotel in Barcelona · ★4.52 · 1 bedroom · 1 bed · 1 private bath","Sant Martí",41,2,"Hotel room",2,1,FALSE,1,1,191,1,1125,TRUE,30,57,83,352,96,0,4,4,4,4,4,4,4
36504978,"Rental unit in Barcelona · ★4.85 · 2 bedrooms · 2 beds · 1 bath","Gràcia",41,2,"Entire home/apt",4,1,FALSE,2,2,177,3,7,TRUE,5,14,44,319,87,3,4,4,4,4,4,4,4
36563466,"Boutique hotel in Barcelona · 1 bedroom · 1 bed · 1 bath","Sant Martí",41,2,"Hotel room",3,1,FALSE,1,1,246,1,1125,TRUE,28,54,80,338,0,0,4,4,4,4,4,4,4
36896868,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 baths","Horta-Guinardó",41,2,"Entire home/apt",3,1,FALSE,1,1,28,30,1125,FALSE,0,0,0,0,0,0,4,4,4,4,4,4,4
36505968,"Rental unit in Barcelona · ★4.53 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",2,1,TRUE,2,1,40,3,1125,FALSE,0,0,0,0,16,0,4,4,4,4,5,5,4
36901199,"Rental unit in Barcelona · ★4.58 · 2 bedrooms · 3 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,2,3,171,4,1125,TRUE,16,40,65,155,111,1,4,4,4,4,4,4,4
36514389,"Rental unit in Barcelona · ★5.0 · 2 bedrooms · 3 beds · 1 bath","Les Corts",41,2,"Entire home/apt",4,1,FALSE,2,3,186,2,1125,TRUE,18,18,37,289,4,0,5,5,5,5,5,5,4
36910595,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths","Gràcia",41,2,"Private room",1,1,TRUE,2,1,20,5,1125,TRUE,0,0,0,0,2,0,5,5,5,5,4,4,4
36563695,"Boutique hotel in Barcelona · 1 bedroom · 1 bed · 1 bath","Sant Martí",41,2,"Hotel room",4,1,FALSE,1,1,261,1,1125,TRUE,0,0,0,231,0,0,4,4,4,4,4,4,4
36515152,"Rental unit in Barcelona · ★4.76 · 1 bedroom · 2 beds · 1 bath","Les Corts",41,2,"Entire home/apt",4,1,FALSE,1,2,148,2,1125,TRUE,16,16,16,235,17,0,4,4,4,4,4,4,4
36574968,"Rental unit in Barcelona · ★4.44 · 1 bedroom · 4 beds · 1 shared bath","Gràcia",41,2,"Shared room",1,1,TRUE,2,4,20,31,1125,TRUE,30,60,90,365,48,0,4,4,4,4,4,4,4
36575390,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 private bath","Nou Barris",41,2,"Private room",1,1,FALSE,2,1,17,30,1125,TRUE,25,50,76,346,2,0,5,5,5,4,5,4,5
36542205,"Rental unit in Barcelona · ★4.11 · 2 bedrooms · 2 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,2,2,60,32,400,TRUE,0,21,51,326,9,1,4,3,4,4,4,4,4
36925526,"Rental unit in Barcelona · ★4.34 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",2,1,TRUE,2,1,38,3,1125,TRUE,0,0,0,0,32,0,4,4,4,4,4,4,4
36545124,"Rental unit in Barcelona · ★4.43 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,150,32,1125,TRUE,17,41,71,346,7,0,4,4,4,4,4,4,4
36930254,"Rental unit in Barcelona · ★4.30 · Studio · 0 shared baths","Sant Martí",41,2,"Private room",1,0,TRUE,2,2,35,5,1125,TRUE,0,0,0,0,20,0,4,4,3,4,4,4,4
36934424,"Rental unit in Barcelona · 2 bedrooms · 4 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",3,1,FALSE,2,4,46,32,364,TRUE,0,0,0,0,0,0,4,4,4,4,4,4,4
36577272,"Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 bath","Gràcia",41,2,"Private room",1,1,FALSE,2,1,45,3,365,TRUE,10,36,36,265,6,0,4,4,4,5,4,4,4
36549852,"Rental unit in Barcelona · 1 bedroom · 2 beds · 1.5 baths","Gràcia",41,2,"Private room",2,1,FALSE,2,2,70,4,15,TRUE,0,0,0,0,1,0,5,5,4,5,5,5,4
36578505,"Rental unit in Barcelona · ★4.57 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",2,1,TRUE,2,1,38,32,60,TRUE,0,0,0,0,23,0,4,4,4,4,4,4,4
36934997,"Rental unit in Barcelona · 4 bedrooms · 4 beds · 1.5 baths","Ciutat Vella",41,2,"Entire home/apt",8,1,FALSE,4,4,115,31,1125,TRUE,30,60,90,365,0,0,4,4,4,4,4,4,4
36550505,"Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",1,1,TRUE,2,1,53,31,122,TRUE,0,0,0,0,2,0,5,5,5,5,5,5,5
36936488,"Serviced apartment in Barcelona · ★4.92 · 3 bedrooms · 5 beds · 3 baths","Ciutat Vella",41,2,"Entire home/apt",6,3,FALSE,3,5,349,1,1125,TRUE,1,3,10,229,154,2,4,4,4,4,4,4,4
36553821,"Rental unit in Barcelona · ★3.50 · Studio · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,2,32,32,360,TRUE,22,30,60,300,4,0,3,3,3,4,3,4,2
36580899,"Rental unit in Barcelona · 2 bedrooms · 5 beds · 2 baths","Sants-Montjuïc",41,2,"Entire home/apt",4,2,FALSE,2,5,233,1,1125,TRUE,30,60,90,343,1,0,5,5,5,5,5,5,5
36560977,"Rental unit in Barcelona · ★4.41 · 1 bedroom · 1 bed · 1 shared bath","Eixample",41,2,"Private room",2,1,TRUE,2,1,57,32,1125,TRUE,1,5,35,125,189,5,4,4,4,4,4,4,4
36582612,"Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 shared bath","Gràcia",41,2,"Private room",2,1,TRUE,2,1,33,1,1125,TRUE,0,0,0,0,10,0,4,4,4,4,4,4,4
36941812,"Home in Barcelona · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths","Eixample",41,2,"Private room",1,1,TRUE,2,1,65,32,1125,TRUE,5,35,65,340,14,2,4,5,5,5,5,4,4
36957914,"Loft in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,54,90,333,TRUE,0,0,0,266,8,0,5,5,5,5,5,4,4
37232180,"Rental unit in Barcelona · ★4.33 · 3 bedrooms · 4 beds · 1.5 baths","Ciutat Vella",41,2,"Entire home/apt",5,1,FALSE,3,4,173,1,333,TRUE,4,4,4,12,6,0,4,4,4,3,4,4,4
36962698,"Rental unit in Barcelona · ★4.45 · Studio · 2 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",4,1,FALSE,2,2,141,3,1125,TRUE,19,49,79,354,91,1,4,4,4,4,4,4,4
36582760,"Rental unit in Barcelona · ★3.74 · 3 bedrooms · 3 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,3,3,167,3,1125,TRUE,12,36,66,156,23,0,3,4,4,4,4,4,3
36586628,"Rental unit in Barcelona · ★3.75 · 1 bedroom · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",3,1,FALSE,1,2,33,32,330,TRUE,15,15,15,233,4,0,3,4,3,3,4,4,3
37233218,"Rental unit in Barcelona · ★4.67 · 2 bedrooms · 2 beds · 1 bath","Nou Barris",41,2,"Entire home/apt",4,1,FALSE,2,2,166,3,1125,TRUE,5,25,55,330,76,1,4,4,4,4,4,4,4
36586700,"Rental unit in Barcelona · 1 bedroom · 1 bed · 2 shared baths","Eixample",41,2,"Private room",1,2,TRUE,2,1,36,3,7,FALSE,0,0,0,0,1,0,5,5,5,5,5,5,5
36972276,"Home in Barcelona · Studio · 1 bed · 1 private bath","Gràcia",41,2,"Private room",1,1,FALSE,2,1,120,31,1125,TRUE,27,57,87,87,0,0,4,4,4,4,4,4,4
37235215,"Rental unit in Barcelona · ★3.60 · 2 bedrooms · 3 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,2,3,161,3,1125,TRUE,1,7,34,61,10,0,3,4,4,4,3,4,4
36587786,"Rental unit in Barcelona · ★4.60 · Studio · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,2,32,32,360,TRUE,2,8,20,200,5,0,4,4,4,4,4,5,4
37235220,"Rental unit in Barcelona · ★4.50 · 2 bedrooms · 3 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,2,3,170,3,1125,TRUE,2,4,34,61,16,1,4,4,4,4,4,4,4
37235233,"Rental unit in Barcelona · ★4.0 · 2 bedrooms · 3 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,2,3,170,3,1125,TRUE,2,3,33,60,8,0,4,4,4,4,4,4,3
36591624,"Rental unit in Barcelona · ★4.60 · Studio · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,2,32,32,360,TRUE,0,5,5,200,5,0,4,4,5,4,4,4,4
36973233,"Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 shared bath","Horta-Guinardó",41,2,"Private room",1,1,TRUE,2,1,40,2,16,TRUE,0,0,0,0,4,0,4,5,5,4,5,4,5
37239906,"Rental unit in Barcelona · ★5.0 · 1 bedroom · 4 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,1,4,75,30,1125,TRUE,18,48,78,353,3,0,5,5,4,5,5,5,5
36975368,"Loft in Barcelona · ★4.77 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",1,1,TRUE,1,1,34,31,1125,TRUE,2,2,2,199,22,4,4,4,4,4,4,4,4
36592039,"Rental unit in Barcelona · Studio · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,1,32,32,360,TRUE,0,4,34,164,2,0,4,4,4,4,4,4,3
37241528,"Rental unit in Barcelona · ★4.56 · 2 bedrooms · 3 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,2,3,181,4,22,TRUE,4,5,24,24,67,4,4,4,4,4,4,4,4
36592423,"Rental unit in Barcelona · ★3.80 · Studio · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,2,32,32,360,TRUE,9,28,58,298,5,0,3,4,4,5,4,4,3
36592722,"Rental unit in Barcelona · ★4.17 · Studio · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,1,77,32,330,TRUE,1,1,17,257,6,0,4,3,4,4,4,4,3
36996478,"Loft in Barcelona · ★4.90 · 2 bedrooms · 2 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",4,2,FALSE,2,2,234,3,1125,TRUE,6,21,34,38,60,2,4,4,4,4,4,4,4
37245035,"Guest suite in Barcelona · ★4.69 · 1 bedroom · 1 bed · 1 shared bath","Sant Martí",41,2,"Private room",1,1,TRUE,2,1,17,30,1125,TRUE,0,0,0,0,35,0,4,4,4,4,4,4,4
37003901,"Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,65,32,240,TRUE,3,3,18,226,4,1,5,5,5,5,5,5,5
37252166,"Condo in Barcelona · ★4.96 · 2 bedrooms · 2 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",4,2,FALSE,2,2,100,31,360,TRUE,0,0,18,223,23,1,4,4,4,5,4,5,4
36600584,"Condo in Barcelona · 2 bedrooms · 2 beds · 2 baths","Eixample",41,2,"Entire home/apt",4,2,FALSE,2,2,106,32,360,TRUE,18,48,78,353,2,0,5,5,5,5,5,5,4
36620765,"Rental unit in Barcelona · ★4.22 · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,1,2,74,32,1125,TRUE,15,15,19,294,9,0,4,4,4,4,4,4,4
37257917,"Tiny home in Barcelona · 2 bedrooms · 2 beds · 1 shared bath","Sants-Montjuïc",41,2,"Private room",2,1,TRUE,2,2,525,30,30,FALSE,0,0,0,0,0,0,4,4,4,4,4,4,4
36622270,"Rental unit in Barcelona · ★4.56 · 2 bedrooms · 4 beds · 1 bath","Gràcia",41,2,"Entire home/apt",6,1,FALSE,2,4,280,3,180,TRUE,30,60,90,365,45,0,4,4,4,4,4,4,4
